TDate,TTime,ETFID,NAVBid1,NAVAsk1,NAVTrade,MktBid1,MktAsk1,MktTrade,VolumeBid1,VolumeAsk1,VolumeTrade
2023-02-22,13:12:30.580000,00878,17.0382,17.0715,17.0632,17.06,17.07,17.07,297,2519,23
2023-02-22,13:12:35.580000,00632R,5.3985,5.399,5.3987,5.4,5.41,5.4,17133,8332,3
2023-02-22,13:12:35.580000,00878,17.0382,17.0715,17.0638,17.06,17.07,17.07,298,2531,3
2023-02-22,13:12:40.580000,00632R,5.3985,5.399,5.3987,5.4,5.41,5.4,17131,8332,2
2023-02-22,13:12:40.580000,00878,17.0382,17.0715,17.0616,17.06,17.07,17.07,305,2531,0
2023-02-22,13:12:45.597000,00632R,5.3985,5.399,5.3987,5.4,5.41,5.4,15129,14320,1
2023-02-22,13:12:45.597000,00878,17.0382,17.0715,17.0587,17.06,17.07,17.07,613,2528,3
2023-02-22,13:12:50.610000,00632R,5.3985,5.399,5.399,5.4,5.41,5.4,15129,14400,0
2023-02-22,13:12:50.610000,00878,17.0389,17.0715,17.0613,17.06,17.07,17.07,616,2528,0
2023-02-22,13:12:55.610000,00632R,5.3988,5.3993,5.399,5.4,5.41,5.41,15128,14298,103
2023-02-22,13:12:55.610000,00878,17.0389,17.0715,17.0615,17.06,17.07,17.07,326,2522,6
2023-02-22,13:13:00.627000,00632R,5.3988,5.3993,5.3993,5.4,5.41,5.4,15190,14298,3
2023-02-22,13:13:00.627000,00878,17.0389,17.0719,17.0591,17.06,17.07,17.06,331,2521,5
2023-02-22,13:13:05.627000,00632R,5.3985,5.399,5.399,5.4,5.41,5.4,15189,14298,1
2023-02-22,13:13:05.627000,00878,17.0389,17.072,17.0604,17.06,17.07,17.07,835,2320,201
2023-02-22,13:13:10.627000,00632R,5.3985,5.399,5.399,5.4,5.41,5.41,15189,14291,10
2023-02-22,13:13:10.627000,00878,17.0389,17.072,17.0679,17.06,17.07,17.07,638,2293,27
2023-02-22,13:13:15.640000,00632R,5.3985,5.399,5.399,5.4,5.41,5.41,15189,14292,0
2023-02-22,13:13:15.640000,00878,17.0389,17.072,17.0626,17.06,17.07,17.07,650,2290,3
2023-02-22,13:13:20.657000,00632R,5.3985,5.3993,5.3993,5.4,5.41,5.4,15189,14302,3
2023-02-22,13:13:20.657000,00878,17.0389,17.072,17.0617,17.06,17.07,17.07,351,2288,3
2023-02-22,13:13:25.657000,00632R,5.3988,5.3993,5.3993,5.4,5.41,5.41,15270,14298,4
2023-02-22,13:13:25.657000,00878,17.0389,17.0719,17.0633,17.06,17.07,17.07,369,2286,2
2023-02-22,13:13:30.673000,00632R,5.3991,5.3996,5.3996,5.4,5.41,5.4,15269,14498,1
2023-02-22,13:13:30.673000,00878,17.0388,17.0719,17.0629,17.06,17.07,17.07,369,2486,9
2023-02-22,13:13:35.673000,00632R,5.3991,5.3996,5.3996,5.4,5.41,5.4,15263,14508,1
2023-02-22,13:13:35.673000,00878,17.0388,17.0719,17.0637,17.06,17.07,17.06,377,2487,1
2023-02-22,13:13:40.687000,00632R,5.3988,5.3996,5.3993,5.4,5.41,5.4,15257,14508,1
2023-02-22,13:13:40.687000,00878,17.0388,17.0719,17.0646,17.06,17.07,17.07,389,2505,2
2023-02-22,13:13:45.703000,00632R,5.3988,5.3996,5.3993,5.4,5.41,5.4,15263,14508,4
2023-02-22,13:13:45.703000,00878,17.0388,17.0719,17.0648,17.06,17.07,17.07,398,2508,7
2023-02-22,13:13:50.720000,00632R,5.3988,5.3996,5.3993,5.4,5.41,5.4,15263,14508,0
2023-02-22,13:13:50.720000,00878,17.0388,17.0719,17.0605,17.06,17.07,17.07,413,2507,1
2023-02-22,13:13:55.733000,00632R,5.3988,5.3993,5.399,5.4,5.41,5.4,15263,14522,0
2023-02-22,13:13:55.733000,00878,17.0389,17.0719,17.0631,17.06,17.07,17.07,414,2495,13
2023-02-22,13:14:00.750000,00632R,5.3988,5.3993,5.3993,5.4,5.41,5.4,15263,14522,0
2023-02-22,13:14:00.750000,00878,17.0384,17.0719,17.0624,17.06,17.07,17.07,421,2493,2
2023-02-22,13:14:05.750000,00632R,5.3985,5.3993,5.399,5.4,5.41,5.4,15262,14522,3
2023-02-22,13:14:05.750000,00878,17.0384,17.072,17.0621,17.06,17.07,17.07,1131,2489,14
2023-02-22,13:14:10.767000,00632R,5.3988,5.3993,5.399,5.4,5.41,5.41,15302,14512,10
2023-02-22,13:14:10.767000,00878,17.0384,17.0744,17.0675,17.06,17.07,17.07,732,2489,0
2023-02-22,13:14:15.780000,00632R,5.3985,5.3993,5.399,5.4,5.41,5.4,15257,14712,50
2023-02-22,13:14:15.780000,00878,17.0392,17.0745,17.0675,17.06,17.07,17.07,747,2485,5
2023-02-22,13:14:20.797000,00632R,5.3985,5.3993,5.399,5.4,5.41,5.41,15257,14702,15
2023-02-22,13:14:20.797000,00878,17.0396,17.0756,17.0647,17.06,17.07,17.07,752,2474,1
2023-02-22,13:14:25.813000,00632R,5.3985,5.399,5.399,5.4,5.41,5.41,15257,14702,0
2023-02-22,13:14:25.813000,00878,17.0385,17.0745,17.0658,17.06,17.07,17.07,759,2463,13
2023-02-22,13:14:30.827000,00632R,5.3988,5.3993,5.399,5.4,5.41,5.4,15269,14697,8
2023-02-22,13:14:30.827000,00878,17.0384,17.0736,17.0645,17.06,17.07,17.07,783,2452,11
2023-02-22,13:14:35.843000,00632R,5.3985,5.399,5.3987,5.4,5.41,5.41,15270,14673,24
2023-02-22,13:14:35.843000,00878,17.0385,17.0737,17.0644,17.06,17.07,17.07,789,2453,0
2023-02-22,13:14:40.843000,00632R,5.3985,5.399,5.399,5.4,5.41,5.41,15270,14673,0
2023-02-22,13:14:40.843000,00878,17.0385,17.0737,17.0643,17.06,17.07,17.07,490,2449,4
2023-02-22,13:14:45.857000,00632R,5.3985,5.399,5.399,5.4,5.41,5.41,15290,14670,0
2023-02-22,13:14:45.857000,00878,17.0385,17.0737,17.0626,17.06,17.07,17.07,501,2447,3
2023-02-22,13:14:50.857000,00632R,5.3988,5.3993,5.399,5.4,5.41,5.4,15287,14670,3
2023-02-22,13:14:50.857000,00878,17.0384,17.0736,17.0615,17.06,17.07,17.07,805,2655,2
2023-02-22,13:14:55.857000,00632R,5.3985,5.399,5.3987,5.4,5.41,5.4,15297,14720,0
2023-02-22,13:14:55.857000,00878,17.0385,17.072,17.0596,17.06,17.07,17.07,506,2654,1
2023-02-22,13:15:00.857000,00632R,5.3985,5.3993,5.3987,5.4,5.41,5.4,15299,14720,3
2023-02-22,13:15:00.857000,00878,17.0384,17.072,17.0631,17.06,17.07,17.07,509,2653,1
2023-02-22,13:15:05.857000,00632R,5.3985,5.399,5.3987,5.4,5.41,5.4,15319,14730,0
2023-02-22,13:15:05.857000,00878,17.0385,17.072,17.0638,17.06,17.07,17.07,826,2652,1
2023-02-22,13:15:10.873000,00632R,5.3985,5.399,5.399,5.4,5.41,5.4,15321,14730,3
2023-02-22,13:15:10.873000,00878,17.0385,17.072,17.0632,17.06,17.07,17.06,825,2654,4
2023-02-22,13:15:15.890000,00632R,5.3982,5.399,5.3987,5.4,5.41,5.4,15322,14730,0
2023-02-22,13:15:15.890000,00878,17.0385,17.072,17.0659,17.06,17.07,17.07,521,2652,3
2023-02-22,13:15:20.907000,00632R,5.3982,5.3987,5.3984,5.4,5.41,5.41,15322,14729,1
2023-02-22,13:15:20.907000,00878,17.0385,17.0709,17.0602,17.06,17.07,17.06,511,2653,10
2023-02-22,13:15:25.903000,00632R,5.3982,5.3987,5.3987,5.4,5.41,5.41,15322,14729,0
2023-02-22,13:15:25.903000,00878,17.0385,17.0709,17.0624,17.06,17.07,17.07,513,2652,1
2023-02-22,13:15:30.903000,00632R,5.3982,5.399,5.3987,5.4,5.41,5.41,15322,14734,0
2023-02-22,13:15:30.903000,00878,17.0385,17.0709,17.0603,17.06,17.07,17.07,511,2646,6
2023-02-22,13:15:35.903000,00632R,5.3982,5.3987,5.3984,5.4,5.41,5.4,15319,14734,3
2023-02-22,13:15:35.903000,00878,17.0385,17.0709,17.0625,17.06,17.07,17.06,825,2584,97
2023-02-22,13:15:40.920000,00632R,5.3982,5.3987,5.3984,5.4,5.41,5.4,15319,14734,0
2023-02-22,13:15:40.920000,00878,17.0385,17.0704,17.0612,17.06,17.07,17.07,524,2579,5
2023-02-22,13:15:45.920000,00632R,5.3982,5.3987,5.3987,5.4,5.41,5.4,15319,14734,0
2023-02-22,13:15:45.920000,00878,17.0392,17.0704,17.0635,17.06,17.07,17.07,843,2576,3
2023-02-22,13:15:50.937000,00632R,5.3978,5.3984,5.3984,5.4,5.41,5.4,15319,14735,0
2023-02-22,13:15:50.937000,00878,17.0392,17.0705,17.0624,17.06,17.07,17.07,849,2580,1
2023-02-22,13:15:55.937000,00632R,5.3982,5.3987,5.3984,5.4,5.41,5.4,15321,14742,3
2023-02-22,13:15:55.937000,00878,17.0392,17.0704,17.0583,17.06,17.07,17.06,855,2579,2
2023-02-22,13:16:00.937000,00632R,5.3982,5.399,5.3987,5.4,5.41,5.4,15321,14742,0
2023-02-22,13:16:00.937000,00878,17.0391,17.0704,17.0588,17.06,17.07,17.07,554,2579,2
2023-02-22,13:16:05.937000,00632R,5.3982,5.3987,5.3987,5.4,5.41,5.41,15321,14737,5
2023-02-22,13:16:05.937000,00878,17.0392,17.0704,17.0626,17.06,17.07,17.07,872,2577,3
2023-02-22,13:16:10.937000,00632R,5.3982,5.399,5.3987,5.4,5.41,5.41,15311,14737,0
2023-02-22,13:16:10.937000,00878,17.0391,17.0704,17.0633,17.06,17.07,17.07,580,2571,6
2023-02-22,13:16:15.950000,00632R,5.3982,5.3987,5.3987,5.4,5.41,5.41,15312,14737,0
2023-02-22,13:16:15.950000,00878,17.0392,17.0704,17.0605,17.06,17.07,17.07,579,2569,2
2023-02-22,13:16:20.950000,00632R,5.3982,5.399,5.3987,5.4,5.41,5.41,15329,14737,4
2023-02-22,13:16:20.950000,00878,17.0391,17.0704,17.058,17.06,17.07,17.07,581,2567,5
2023-02-22,13:16:25.950000,00632R,5.3982,5.3987,5.3987,5.4,5.41,5.41,15319,14737,0
2023-02-22,13:16:25.950000,00878,17.0392,17.0704,17.0582,17.06,17.07,17.07,585,2566,1
2023-02-22,13:16:30.967000,00632R,5.3982,5.3987,5.3987,5.4,5.41,5.41,15321,14737,0
2023-02-22,13:16:30.967000,00878,17.0392,17.0704,17.0633,17.06,17.07,17.07,896,2561,5
2023-02-22,13:16:35.980000,00632R,5.3982,5.3987,5.3987,5.4,5.41,5.41,15321,14738,0
2023-02-22,13:16:35.980000,00878,17.0392,17.0704,17.0606,17.06,17.07,17.07,901,2557,5
2023-02-22,13:16:40.997000,00632R,5.3982,5.3987,5.3984,5.4,5.41,5.4,15318,14738,3
2023-02-22,13:16:40.997000,00878,17.0392,17.0704,17.0604,17.06,17.07,17.07,603,2552,5
2023-02-22,13:16:45.997000,00632R,5.3985,5.399,5.3987,5.4,5.41,5.4,15317,14748,11
2023-02-22,13:16:45.997000,00878,17.0391,17.0704,17.0606,17.06,17.07,17.06,910,2540,15
2023-02-22,13:16:51.013000,00632R,5.3982,5.399,5.3987,5.4,5.41,5.41,15317,14745,3
2023-02-22,13:16:51.013000,00878,17.0391,17.0704,17.0612,17.06,17.07,17.07,612,2537,5
2023-02-22,13:16:56.027000,00632R,5.3982,5.3987,5.3984,5.4,5.41,5.41,15317,14745,0
2023-02-22,13:16:56.027000,00878,17.0392,17.0704,17.059,17.06,17.07,17.07,596,2533,29
2023-02-22,13:17:01.043000,00632R,5.3985,5.399,5.3987,5.4,5.41,5.41,15314,14775,23
2023-02-22,13:17:01.043000,00878,17.0396,17.0704,17.0556,17.06,17.07,17.07,599,2531,6
2023-02-22,13:17:06.060000,00632R,5.3982,5.399,5.399,5.4,5.41,5.41,15813,14777,0
2023-02-22,13:17:06.060000,00878,17.0396,17.0712,17.0621,17.06,17.07,17.07,914,2529,4
2023-02-22,13:17:11.073000,00632R,5.3985,5.399,5.399,5.4,5.41,5.41,15861,14772,0
2023-02-22,13:17:11.073000,00878,17.0396,17.0712,17.0667,17.06,17.07,17.07,924,2510,19
2023-02-22,13:17:16.090000,00632R,5.3988,5.3993,5.399,5.4,5.41,5.41,15959,14772,0
2023-02-22,13:17:16.090000,00878,17.0395,17.0712,17.0637,17.06,17.07,17.07,934,2494,16
2023-02-22,13:17:21.107000,00632R,5.3988,5.3993,5.399,5.4,5.41,5.41,15959,14809,0
2023-02-22,13:17:21.107000,00878,17.0395,17.0712,17.0619,17.06,17.07,17.07,633,2492,2
2023-02-22,13:17:26.107000,00632R,5.3988,5.3996,5.3993,5.4,5.41,5.41,15956,14909,103
2023-02-22,13:17:26.107000,00878,17.0395,17.0712,17.0592,17.06,17.07,17.07,636,2483,9
2023-02-22,13:17:31.107000,00632R,5.3999,5.4004,5.3999,5.4,5.41,5.41,16056,14909,0
2023-02-22,13:17:31.107000,00878,17.0395,17.0711,17.0628,17.06,17.07,17.07,637,2479,4
2023-02-22,13:17:36.107000,00632R,5.3999,5.4004,5.4002,5.4,5.41,5.41,16056,14883,30
2023-02-22,13:17:36.107000,00878,17.0395,17.0711,17.0625,17.06,17.07,17.07,647,2469,10
2023-02-22,13:17:41.107000,00632R,5.3999,5.4004,5.4002,5.4,5.41,5.41,16056,14874,0
2023-02-22,13:17:41.107000,00878,17.0395,17.0711,17.0614,17.06,17.07,17.06,645,2469,4
2023-02-22,13:17:46.777000,00632R,5.4002,5.4008,5.4002,5.4,5.41,5.4,19037,13881,18
2023-02-22,13:17:46.777000,00878,17.0394,17.0711,17.0621,17.06,17.07,17.06,167,2457,510
2023-02-22,13:17:51.793000,00632R,5.4009,5.4014,5.4009,5.4,5.41,5.41,19047,13871,10
2023-02-22,13:17:51.793000,00878,17.0394,17.071,17.0601,17.06,17.07,17.07,373,2452,5
2023-02-22,13:17:56.807000,00632R,5.4006,5.4014,5.4012,5.4,5.41,5.41,19056,13867,5
2023-02-22,13:17:56.807000,00878,17.0389,17.0702,17.0473,17.06,17.07,17.07,380,2450,6
2023-02-22,13:18:01.807000,00632R,5.4002,5.4008,5.4002,5.4,5.41,5.41,19555,13765,102
2023-02-22,13:18:01.807000,00878,17.039,17.0703,17.0521,17.06,17.07,17.07,386,2502,1
2023-02-22,13:18:06.807000,00632R,5.4006,5.4011,5.4006,5.4,5.41,5.41,19053,13733,23
2023-02-22,13:18:06.807000,00878,17.0398,17.0736,17.0617,17.06,17.07,17.07,392,2443,9
2023-02-22,13:18:11.807000,00632R,5.4006,5.4011,5.4009,5.4,5.41,5.41,19552,13733,0
2023-02-22,13:18:11.807000,00878,17.0398,17.0736,17.0646,17.05,17.06,17.06,3368,5,395
2023-02-22,13:18:16.807000,00632R,5.4009,5.4014,5.4009,5.4,5.41,5.41,19552,13733,0
2023-02-22,13:18:16.807000,00878,17.0406,17.0727,17.0618,17.06,17.07,17.07,16,2442,6
2023-02-22,13:18:21.823000,00632R,5.4009,5.4017,5.4012,5.4,5.41,5.41,19552,13733,0
2023-02-22,13:18:21.823000,00878,17.0405,17.0719,17.0626,17.06,17.07,17.06,29,2491,1
2023-02-22,13:18:26.823000,00632R,5.4012,5.4017,5.4015,5.4,5.41,5.4,19547,13725,8
2023-02-22,13:18:26.823000,00878,17.0405,17.0718,17.0609,17.06,17.07,17.06,35,2501,1
2023-02-22,13:18:31.823000,00632R,5.4012,5.4017,5.4017,5.4,5.41,5.4,19546,13725,3
2023-02-22,13:18:31.823000,00878,17.0405,17.0726,17.0639,17.06,17.07,17.06,40,2504,0
2023-02-22,13:18:36.823000,00632R,5.4015,5.4022,5.402,5.4,5.41,5.4,26491,11230,41
2023-02-22,13:18:36.823000,00878,17.0405,17.0726,17.0638,17.05,17.06,17.06,3376,497,44
2023-02-22,13:18:41.837000,00632R,5.4018,5.4025,5.402,5.4,5.41,5.4,26481,7433,0
2023-02-22,13:18:41.837000,00878,17.0405,17.0726,17.0626,17.05,17.06,17.06,3382,495,3
2023-02-22,13:18:46.837000,00632R,5.4018,5.4025,5.4023,5.4,5.41,5.4,26481,7433,0
2023-02-22,13:18:46.837000,00878,17.0405,17.0726,17.0633,17.05,17.06,17.06,3081,489,6
2023-02-22,13:18:51.853000,00632R,5.4018,5.4028,5.4026,5.4,5.41,5.4,27037,2443,3
2023-02-22,13:18:51.853000,00878,17.0405,17.0726,17.0626,17.05,17.06,17.06,2682,481,8
2023-02-22,13:18:56.870000,00632R,5.4018,5.4025,5.402,5.4,5.41,5.41,27037,2411,35
2023-02-22,13:18:56.870000,00878,17.0405,17.0726,17.0607,17.05,17.06,17.06,2692,480,1
2023-02-22,13:19:01.883000,00632R,5.4015,5.4022,5.402,5.4,5.41,5.4,27030,7401,10
2023-02-22,13:19:01.883000,00878,17.0405,17.0718,17.0626,17.05,17.06,17.06,2700,478,5
2023-02-22,13:19:06.900000,00632R,5.4012,5.402,5.4017,5.4,5.41,5.41,27030,7381,20
2023-02-22,13:19:06.900000,00878,17.0405,17.0744,17.0647,17.05,17.06,17.06,3101,1,4
2023-02-22,13:19:11.917000,00632R,5.4009,5.4014,5.4014,5.4,5.41,5.4,20091,7898,3
2023-02-22,13:19:11.917000,00878,17.0406,17.0744,17.065,17.06,17.07,17.06,4,2460,2
2023-02-22,13:19:16.917000,00632R,5.4009,5.4014,5.4014,5.4,5.41,5.4,20091,7904,0
2023-02-22,13:19:16.917000,00878,17.0406,17.0744,17.0599,17.06,17.07,17.06,7,2460,0
2023-02-22,13:19:21.917000,00632R,5.4009,5.4014,5.4014,5.4,5.41,5.4,20091,7904,0
2023-02-22,13:19:21.917000,00878,17.0406,17.0737,17.0613,17.06,17.07,17.07,9,2958,1
2023-02-22,13:19:26.917000,00632R,5.4009,5.4014,5.4014,5.4,5.41,5.4,20091,7904,0
2023-02-22,13:19:26.917000,00878,17.0406,17.0737,17.0613,17.06,17.07,17.06,21,2959,5
2023-02-22,13:19:31.930000,00632R,5.4006,5.4014,5.4011,5.4,5.41,5.4,19915,9900,176
2023-02-22,13:19:31.930000,00878,17.0418,17.075,17.0581,17.06,17.07,17.06,38,2958,3
2023-02-22,13:19:36.930000,00632R,5.4006,5.4011,5.4014,5.4,5.41,5.4,19512,9910,453
2023-02-22,13:19:36.930000,00878,17.0406,17.075,17.0584,17.06,17.07,17.06,40,2456,5
2023-02-22,13:19:41.947000,00632R,5.4006,5.4011,5.4008,5.4,5.41,5.41,19512,9660,250
2023-02-22,13:19:41.947000,00878,17.0411,17.075,17.0537,17.06,17.07,17.07,46,2954,4
2023-02-22,13:19:46.963000,00632R,5.4006,5.4011,5.4008,5.4,5.41,5.41,19485,9629,37
2023-02-22,13:19:46.963000,00878,17.0411,17.075,17.0546,17.06,17.07,17.06,51,2456,5
2023-02-22,13:19:51.963000,00632R,5.4006,5.4011,5.4008,5.4,5.41,5.41,19485,9612,17
2023-02-22,13:19:51.963000,00878,17.0411,17.075,17.0533,17.06,17.07,17.07,55,2957,3
2023-02-22,13:19:56.960000,00632R,5.4006,5.4011,5.4008,5.4,5.41,5.41,19427,9457,158
2023-02-22,13:19:56.960000,00878,17.0411,17.075,17.0572,17.06,17.07,17.07,70,2957,0
2023-02-22,13:20:01.960000,00632R,5.4006,5.4011,5.4011,5.4,5.41,5.41,19427,9457,0
2023-02-22,13:20:01.960000,00878,17.0422,17.0738,17.0561,17.06,17.07,17.07,76,2461,0
2023-02-22,13:20:06.977000,00632R,5.4006,5.4011,5.4011,5.4,5.41,5.41,18933,9407,50
2023-02-22,13:20:06.977000,00878,17.0411,17.0746,17.0622,17.06,17.07,17.06,74,2490,4
2023-02-22,13:20:11.993000,00632R,5.4002,5.4008,5.4004,5.4,5.41,5.41,18933,9407,0
2023-02-22,13:20:11.993000,00878,17.0419,17.0754,17.061,17.06,17.07,17.07,80,2480,10
2023-02-22,13:20:17.007000,00632R,5.4006,5.4011,5.4008,5.4,5.41,5.41,18938,9398,11
2023-02-22,13:20:17.007000,00878,17.0407,17.0754,17.0594,17.06,17.07,17.06,93,2980,4
2023-02-22,13:20:22.023000,00632R,5.4006,5.4011,5.4008,5.4,5.41,5.41,18934,9326,105
2023-02-22,13:20:22.023000,00878,17.0407,17.0754,17.0598,17.06,17.07,17.07,95,2473,8
2023-02-22,13:20:27.040000,00632R,5.4006,5.4011,5.4011,5.4,5.41,5.41,18934,9277,70
2023-02-22,13:20:27.040000,00878,17.0407,17.0754,17.0603,17.06,17.07,17.07,98,2474,0
2023-02-22,13:20:32.053000,00632R,5.4009,5.4017,5.4014,5.4,5.41,5.41,18934,9177,100
2023-02-22,13:20:32.053000,00878,17.0407,17.0754,17.0564,17.06,17.07,17.07,105,2980,0
2023-02-22,13:20:37.070000,00632R,5.4012,5.4017,5.4014,5.4,5.41,5.41,18934,9127,50
2023-02-22,13:20:37.070000,00878,17.0407,17.0753,17.058,17.06,17.07,17.07,116,2979,1
2023-02-22,13:20:42.087000,00632R,5.4015,5.402,5.402,5.4,5.41,5.41,25927,6622,512
2023-02-22,13:20:42.087000,00878,17.0406,17.0753,17.0607,17.06,17.07,17.07,96,2977,23
2023-02-22,13:20:47.100000,00632R,5.4009,5.4017,5.4014,5.4,5.41,5.41,18941,6546,83
2023-02-22,13:20:47.100000,00878,17.0407,17.0754,17.0557,17.06,17.07,17.07,111,3025,0
2023-02-22,13:20:52.117000,00632R,5.4006,5.4014,5.4008,5.4,5.41,5.41,18951,8547,5
2023-02-22,13:20:52.117000,00878,17.0403,17.075,17.056,17.06,17.07,17.06,112,2986,7
2023-02-22,13:20:57.117000,00632R,5.4002,5.4011,5.4011,5.4,5.41,5.41,18952,8849,0
2023-02-22,13:20:57.117000,00878,17.0403,17.0742,17.0567,17.06,17.07,17.06,116,2986,0
2023-02-22,13:21:02.117000,00632R,5.4006,5.4011,5.4011,5.4,5.41,5.41,18949,8430,503
2023-02-22,13:21:02.117000,00878,17.0395,17.0734,17.059,17.06,17.07,17.06,125,2487,4
2023-02-22,13:21:07.117000,00632R,5.4002,5.4011,5.4008,5.4,5.41,5.41,18949,8459,1
2023-02-22,13:21:07.117000,00878,17.0395,17.0752,17.0671,17.06,17.07,17.07,128,2486,1
2023-02-22,13:21:12.133000,00632R,5.4002,5.4011,5.4008,5.4,5.41,5.41,18952,8437,22
2023-02-22,13:21:12.133000,00878,17.0395,17.0745,17.0692,17.06,17.07,17.07,130,2476,10
2023-02-22,13:21:17.133000,00632R,5.4006,5.4011,5.4008,5.4,5.41,5.41,18933,8434,3
2023-02-22,13:21:17.133000,00878,17.0395,17.0744,17.0685,17.06,17.07,17.06,124,2476,10
2023-02-22,13:21:22.133000,00632R,5.4006,5.4011,5.4008,5.4,5.41,5.41,18903,8442,2
2023-02-22,13:21:22.133000,00878,17.0391,17.0744,17.0621,17.06,17.07,17.06,124,2464,13
2023-02-22,13:21:27.130000,00632R,5.4002,5.4008,5.4008,5.4,5.41,5.41,18901,8408,45
2023-02-22,13:21:27.130000,00878,17.0391,17.0738,17.0647,17.06,17.07,17.06,127,2461,0
2023-02-22,13:21:32.147000,00632R,5.4002,5.4011,5.4008,5.4,5.41,5.4,18936,8431,19
2023-02-22,13:21:32.147000,00878,17.0391,17.0738,17.0625,17.06,17.07,17.07,133,2960,5
2023-02-22,13:21:37.147000,00632R,5.4002,5.4008,5.4004,5.4,5.41,5.4,18876,8434,0
2023-02-22,13:21:37.147000,00878,17.0391,17.073,17.0624,17.06,17.07,17.07,132,2460,11
2023-02-22,13:21:42.147000,00632R,5.3999,5.4004,5.4004,5.4,5.41,5.41,18876,8438,6
2023-02-22,13:21:42.147000,00878,17.0391,17.073,17.0623,17.06,17.07,17.06,136,2453,4
2023-02-22,13:21:47.163000,00632R,5.3999,5.4004,5.4004,5.4,5.41,5.41,18876,7939,499
2023-02-22,13:21:47.163000,00878,17.0391,17.073,17.063,17.06,17.07,17.07,138,2452,1
2023-02-22,13:21:52.177000,00632R,5.4002,5.4008,5.4008,5.4,5.41,5.41,18894,7937,2
2023-02-22,13:21:52.177000,00878,17.0391,17.073,17.0617,17.06,17.07,17.07,140,2446,16
2023-02-22,13:21:57.193000,00632R,5.4002,5.4011,5.4011,5.4,5.41,5.41,18914,7985,2
2023-02-22,13:21:57.193000,00878,17.0391,17.073,17.0592,17.06,17.07,17.06,147,2936,12
2023-02-22,13:22:02.210000,00632R,5.4006,5.4011,5.4011,5.4,5.41,5.41,18914,7985,0
2023-02-22,13:22:02.210000,00878,17.0391,17.073,17.0569,17.06,17.07,17.07,156,2917,20
2023-02-22,13:22:07.223000,00632R,5.4002,5.4008,5.4004,5.4,5.41,5.41,18914,8011,0
2023-02-22,13:22:07.223000,00878,17.0391,17.073,17.0633,17.06,17.07,17.07,170,2419,1
2023-02-22,13:22:12.223000,00632R,5.4002,5.4008,5.4004,5.4,5.41,5.41,18914,7443,568
2023-02-22,13:22:12.223000,00878,17.04,17.0738,17.0655,17.06,17.07,17.06,178,2419,1
2023-02-22,13:22:17.240000,00632R,5.4002,5.4008,5.4004,5.4,5.41,5.41,18919,7192,252
2023-02-22,13:22:17.240000,00878,17.04,17.0752,17.0621,17.06,17.07,17.07,188,2413,6
2023-02-22,13:22:22.257000,00632R,5.4002,5.4008,5.4004,5.4,5.41,5.41,18919,7192,0
2023-02-22,13:22:22.257000,00878,17.04,17.0752,17.065,17.06,17.07,17.07,207,2412,1
2023-02-22,13:22:27.270000,00632R,5.4002,5.4008,5.4008,5.4,5.41,5.41,18944,7192,0
2023-02-22,13:22:27.270000,00878,17.039,17.0736,17.0586,17.06,17.07,17.07,209,2411,1
2023-02-22,13:22:32.287000,00632R,5.4006,5.4011,5.4008,5.4,5.41,5.41,18944,7582,10
2023-02-22,13:22:32.287000,00878,17.039,17.0735,17.0592,17.06,17.07,17.06,221,2411,1
2023-02-22,13:22:37.287000,00632R,5.4006,5.4011,5.4014,5.4,5.41,5.41,18944,7073,509
2023-02-22,13:22:37.287000,00878,17.0389,17.0727,17.0585,17.06,17.07,17.06,219,2404,14
2023-02-22,13:22:42.303000,00632R,5.4006,5.4014,5.4008,5.4,5.41,5.4,18948,7073,1
2023-02-22,13:22:42.303000,00878,17.0389,17.0716,17.0599,17.06,17.07,17.06,234,2903,5
2023-02-22,13:22:47.303000,00632R,5.4002,5.4008,5.4008,5.4,5.41,5.41,19070,6989,84
2023-02-22,13:22:47.303000,00878,17.0389,17.0716,17.0576,17.06,17.07,17.06,468,2402,6
2023-02-22,13:22:52.303000,00632R,5.4002,5.4008,5.4008,5.4,5.41,5.4,19010,6989,20
2023-02-22,13:22:52.303000,00878,17.0389,17.0709,17.0578,17.06,17.07,17.06,479,2400,4
2023-02-22,13:22:57.300000,00632R,5.4002,5.4008,5.4008,5.4,5.41,5.41,19022,6988,1
2023-02-22,13:22:57.300000,00878,17.0389,17.0709,17.0621,17.06,17.07,17.06,484,2408,1
2023-02-22,13:23:02.300000,00632R,5.4002,5.4008,5.4008,5.4,5.41,5.41,19022,6588,0
2023-02-22,13:23:02.300000,00878,17.0378,17.0691,17.0589,17.06,17.07,17.06,476,2407,10
2023-02-22,13:23:07.317000,00632R,5.4006,5.4011,5.4008,5.4,5.41,5.41,19022,6512,100
2023-02-22,13:23:07.317000,00878,17.0379,17.0726,17.0643,17.06,17.07,17.06,472,2392,15
2023-02-22,13:23:12.317000,00632R,5.4002,5.4011,5.4008,5.4,5.41,5.41,19021,6513,0
2023-02-22,13:23:12.317000,00878,17.0375,17.0726,17.0612,17.06,17.07,17.07,476,2389,5
2023-02-22,13:23:17.333000,00632R,5.4002,5.4011,5.4008,5.4,5.41,5.41,19011,6415,499
2023-02-22,13:23:17.333000,00878,17.036,17.0726,17.0583,17.06,17.07,17.07,479,2389,0
